# ID_REF	IDENTIFIER	Gene title	Gene symbol	Gene ID	GenBank Accession
41432_at	RPS6KA5	ribosomal protein S6 kinase A5	RPS6KA5	9252	AF090421
41433_at	VCAM1	vascular cell adhesion molecule 1	VCAM1	7412	M73255
41434_at	USP46	ubiquitin specific peptidase 46	USP46	64854	AF070557
41435_at	PPFIA3	PTPRF interacting protein alpha 3	PPFIA3	8541	AB014554
41436_at	ZMYM2	zinc finger MYM-type containing 2	ZMYM2	7750	AJ224901
41437_at	TMEM251	transmembrane protein 251	TMEM251	26175	AL080118
41438_at	OSBPL8	oxysterol binding protein like 8	OSBPL8	114882	AL049923
41439_at	MYO1B	myosin IB	MYO1B	4430	AJ001381
41440_at	HSD17B8	hydroxysteroid 17-beta dehydrogenase 8	HSD17B8	7923	D82061
41441_at	TBP	TATA-box binding protein	TBP	6908	M55654
41442_at	CBFA2T3	CBFA2/RUNX1 translocation partner 3	CBFA2T3	863	AB010419
41443_at	PSD4	pleckstrin and Sec7 domain containing 4	PSD4	23550	U63127
41444_at	MAP2K7	mitogen-activated protein kinase kinase 7	MAP2K7	5609	AF013588
41445_at	TGFB1	transforming growth factor beta 1	TGFB1	7040	X02812
41446_f_at	MT1P3	metallothionein 1 pseudogene 3///metallothionein 1M///metallothionein 1G///metallothionein 1F	MT1P3///MT1M///MT1G///MT1F	140851///4499///4495///4494	
41447_at	CHSY1	chondroitin sulfate synthase 1	CHSY1	22856	AB023207
41448_at	HOXA10	homeobox A10	HOXA10	3206	
41449_at	SGCE	sarcoglycan epsilon	SGCE	8910	AJ000534
41450_at	SAR1A	secretion associated Ras related GTPase 1A	SAR1A	56681	
41451_s_at	SAR1A	secretion associated Ras related GTPase 1A	SAR1A	56681	W28498
41452_at	ZKSCAN5	zinc finger with KRAB and SCAN domains 5	ZKSCAN5	23660	AB023232
41453_at	DLG3	discs large MAGUK scaffold protein 3	DLG3	1741	U49089
41454_at	HEBP2	heme binding protein 2	HEBP2	23593	W27949
41455_at	ARHGAP32	Rho GTPase activating protein 32	ARHGAP32	9743	AB018255
41456_at	GATB	glutamyl-tRNA amidotransferase subunit B	GATB	5188	AB019410
41457_at	FAM179B	family with sequence similarity 179 member B	FAM179B	23116	AB007883
41458_at	SZT2	seizure threshold 2 homolog (mouse)	SZT2	23334	AB007936
41459_at	TPP2	tripeptidyl peptidase 2	TPP2	7174	M73047
41460_at	RBM14	RNA binding motif protein 14	RBM14	10432	AF080561
41461_at	PMS1	PMS1 homolog 1, mismatch repair system component	PMS1	5378	U13695
41462_at	SNX2	sorting nexin 2	SNX2	6643	AF065482
41463_at	C1orf216	chromosome 1 open reading frame 216	C1orf216	127703	AL042729
41464_at	SETD1A	SET domain containing 1A	SETD1A	9739	AB002337
41465_at	ZNF148	zinc finger protein 148	ZNF148	7707	AJ236885
41466_s_at	ZNF148	zinc finger protein 148	ZNF148	7707	L04282
41467_at	MSH5-SAPCD1	MSH5-SAPCD1 readthrough (NMD candidate)///suppressor APC domain containing 1///mutS homolog 5	MSH5-SAPCD1///SAPCD1///MSH5	100532732///401251///4439	AF070071
41468_at	TARP	TCR gamma alternate reading frame protein///T cell receptor gamma variable 9///T cell receptor gamma constant 2	TARP///TRGV9///TRGC2	445347///6983///6967	M30894
41469_at	PI3	peptidase inhibitor 3	PI3	5266	L10343
41470_at	PROM1	prominin 1	PROM1	8842	AF027208
41471_at	S100A9	S100 calcium binding protein A9	S100A9	6280	
41472_at	APOBEC3G	apolipoprotein B mRNA editing enzyme catalytic subunit 3G	APOBEC3G	60489	
41473_at	EPHX2	epoxide hydrolase 2	EPHX2	2053	L05779
41474_at	KIF2A	kinesin family member 2A	KIF2A	3796	Y08319
41475_at	NINJ1	ninjurin 1	NINJ1	4814	U91512
41476_at	GNA11	G protein subunit alpha 11	GNA11	2767	N36926
41477_at	KCNJ13	potassium voltage-gated channel subfamily J member 13	KCNJ13	3769	AJ007557
41478_at	TTC28	tetratricopeptide repeat domain 28	TTC28	23331	
41479_s_at	RAD51C	RAD51 paralog C	RAD51C	5889	AF029670
41480_at	RAD51C	RAD51 paralog C	RAD51C	5889	AF029669
41481_at	ITGA2	integrin subunit alpha 2	ITGA2	3673	X17033
41482_at	GFER	growth factor, augmenter of liver regeneration	GFER	2671	U31176
41483_s_at	JUND	JunD proto-oncogene, AP-1 transcription factor subunit	JUND	3727	X56681
41484_r_at	JUND	JunD proto-oncogene, AP-1 transcription factor subunit	JUND	3727	X56681
41485_at	LDHA	lactate dehydrogenase A	LDHA	3939	X02152
41486_at	RASSF8	Ras association domain family member 8	RASSF8	11228	U82396
41487_at	RASSF8	Ras association domain family member 8	RASSF8	11228	
41488_at	LYRM1	LYR motif containing 1	LYRM1	57149	
41489_at	TLE1	transducin like enhancer of split 1	TLE1	7088	M99435
41490_at	PRPS2	phosphoribosyl pyrophosphate synthetase 2	PRPS2	5634	Y00971
41491_s_at	ATP11A	ATPase phospholipid transporting 11A	ATP11A	23250	AB028944
41492_r_at	ATP11A	ATPase phospholipid transporting 11A	ATP11A	23250	AB028944
41493_at	ATP11A	ATPase phospholipid transporting 11A	ATP11A	23250	AI094610
41494_at	ZER1	zyg-11 related cell cycle regulator	ZER1	10444	X99802
41495_at	CREBZF	CREB/ATF bZIP transcription factor	CREBZF	58487	W37606
41496_at	AL050189				AL050189
41497_at	CDKN2D	cyclin dependent kinase inhibitor 2D	CDKN2D	1032	
41498_at	CLSTN1	calsyntenin 1	CLSTN1	22883	AB020718
41499_at	SKI	SKI proto-oncogene	SKI	6497	X15218
414_at	HOXD10	homeobox D10	HOXD10	3236	X59373
41500_at	SKI	SKI proto-oncogene	SKI	6497	AI761818
41501_at	HIPK3	homeodomain interacting protein kinase 3	HIPK3	10114	AF004849
41502_at	HIPK3	homeodomain interacting protein kinase 3	HIPK3	10114	
41503_at	ZHX2	zinc fingers and homeoboxes 2	ZHX2	22882	AB020661
41504_s_at	MAF	MAF bZIP transcription factor	MAF	4094	AF055376
41505_r_at	MAF	MAF bZIP transcription factor	MAF	4094	AF055376
41506_at	MAPKAPK5	mitogen-activated protein kinase-activated protein kinase 5	MAPKAPK5	8550	AF032437
41507_at	MAPKAPK5-AS1	MAPKAPK5 antisense RNA 1	MAPKAPK5-AS1	51275	
41508_at	EGR4	early growth response 4	EGR4	1961	X69438
41509_at	HSPA9	heat shock protein family A (Hsp70) member 9	HSPA9	3313	L11066
41510_s_at	HSPA9	heat shock protein family A (Hsp70) member 9	HSPA9	3313	L15189
41511_at	CIITA	class II major histocompatibility complex transactivator	CIITA	4261	U18259
41512_at	BRAP	BRCA1 associated protein	BRAP	8315	AL042733
41513_s_at	OAZ3	ornithine decarboxylase antizyme 3	OAZ3	51686	W28345
41514_s_at	MRPL9	mitochondrial ribosomal protein L9	MRPL9	65005	W26628
41515_at	RBBP7	RB binding protein 7, chromatin remodeling factor	RBBP7	5931	X72841
41516_at	YKT6	YKT6 v-SNARE homolog (S. cerevisiae)	YKT6	10652	U95735
41517_g_at	YKT6	YKT6 v-SNARE homolog (S. cerevisiae)	YKT6	10652	U95735
41518_at	41518_at				
41519_at	PPP1R37	protein phosphatase 1 regulatory subunit 37	PPP1R37	284352	
41520_at	PPP1R37	protein phosphatase 1 regulatory subunit 37	PPP1R37	284352	
41521_at	MFNG	MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase	MFNG	4242	
41522_at	MFNG	MFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase	MFNG	4242	
41523_at	RAB32	RAB32, member RAS oncogene family	RAB32	10981	U59878
41524_at	INPP1	inositol polyphosphate-1-phosphatase	INPP1	3628	L08488
41525_at	HMG20B	high mobility group 20B	HMG20B	10362	
41526_at	HMG20B	high mobility group 20B	HMG20B	10362	AF072836
41527_f_at	FAM168B	family with sequence similarity 168 member B	FAM168B	130074	W29063
41528_at	FAM168B	family with sequence similarity 168 member B	FAM168B	130074	W72239
41529_g_at	FAM168B	family with sequence similarity 168 member B	FAM168B	130074	W72239
41530_at	ACAA2	acetyl-CoA acyltransferase 2	ACAA2	10449	D16294
41531_at	TM4SF1	transmembrane 4 L six family member 1	TM4SF1	4071	
41532_at	ZBTB17	zinc finger and BTB domain containing 17	ZBTB17	7709	U20647
41533_at	FAM110B	family with sequence similarity 110 member B	FAM110B	90362	U79298
41534_at	PCDH7	protocadherin 7	PCDH7	5099	AB006755
41535_at	CDK2AP1	cyclin dependent kinase 2 associated protein 1	CDK2AP1	8099	AF006484
41536_at	ID4	inhibitor of DNA binding 4, HLH protein	ID4	3400	
41537_r_at	NFIX	nuclear factor I X	NFIX	4784	L31881
41538_r_at	GRIN2C	glutamate ionotropic receptor NMDA type subunit 2C	GRIN2C	2905	
41539_at	GRIN2C	glutamate ionotropic receptor NMDA type subunit 2C	GRIN2C	2905	U77782
41540_at	PPP1R7	protein phosphatase 1 regulatory subunit 7	PPP1R7	5510	Z50749
41541_at	GUK1	guanylate kinase 1	GUK1	2987	
41542_at	ZFAND5	zinc finger AN1-type containing 5	ZFAND5	7763	AF062346
41543_at	AFF3	AF4/FMR2 family member 3	AFF3	3899	U34360
41544_at	PLK2	polo like kinase 2	PLK2	10769	AF059617
41545_at	CDK6	cyclin dependent kinase 6	CDK6	1021	X66365
41546_at	41546_at				
41547_at	BUB3	BUB3, mitotic checkpoint protein	BUB3	9184	AF047472
41548_at	ZRSR2	zinc finger CCCH-type, RNA binding motif and serine/arginine rich 2	ZRSR2	8233	
41549_s_at	AP1S2	adaptor related protein complex 1 sigma 2 subunit	AP1S2	8905	
41550_at	RER1	retention in endoplasmic reticulum sorting receptor 1	RER1	11079	AF091071
41551_at	RER1	retention in endoplasmic reticulum sorting receptor 1	RER1	11079	
41552_g_at	RER1	retention in endoplasmic reticulum sorting receptor 1	RER1	11079	
41553_at	OSGIN2	oxidative stress induced growth inhibitor family member 2	OSGIN2	734	
41554_at	OSGIN2	oxidative stress induced growth inhibitor family member 2	OSGIN2	734	
41555_at	HS3ST1	heparan sulfate-glucosamine 3-sulfotransferase 1	HS3ST1	9957	
41556_s_at	HS3ST1	heparan sulfate-glucosamine 3-sulfotransferase 1	HS3ST1	9957	AF019386
41557_at	SKIV2L2	Ski2 like RNA helicase 2	SKIV2L2	23517	D29641
41558_s_at	GRAMD1B	GRAM domain containing 1B	GRAMD1B	57476	W28150
41559_at	GRAMD1B	GRAM domain containing 1B	GRAMD1B	57476	AA434319
41560_at	PDCD2	programmed cell death 2	PDCD2	5134	
41561_s_at	IFT20	intraflagellar transport 20	IFT20	90410	
41562_at	COMMD3-BMI1	COMMD3-BMI1 readthrough///BMI1 proto-oncogene, polycomb ring finger	COMMD3-BMI1///BMI1	100532731///648	L13689
41563_at	TRPM1	transient receptor potential cation channel subfamily M member 1	TRPM1	4308	N32151
41564_at	TRPM1	transient receptor potential cation channel subfamily M member 1	TRPM1	4308	AF071787
41565_at	ATXN2L	ataxin 2 like	ATXN2L	11273	AF034373
41566_at	TCF15	transcription factor 15 (basic helix-loop-helix)	TCF15	6939	
41567_at	TCF15	transcription factor 15 (basic helix-loop-helix)	TCF15	6939	U08336
41568_at	ARSD	arylsulfatase D	ARSD	414	X83572
41569_at	DNAJC9	DnaJ heat shock protein family (Hsp40) member C9	DNAJC9	23234	AI680675
41570_at	FAM149B1	family with sequence similarity 149 member B1	FAM149B1	317662	AB023191
41571_at	REL	REL proto-oncogene, NF-kB subunit	REL	5966	
41572_r_at	REL	REL proto-oncogene, NF-kB subunit	REL	5966	X75042
41573_at	SP3	Sp3 transcription factor	SP3	6670	X68560
41574_at	PNN	pinin, desmosome associated protein	PNN	5411	Y09703
41575_at	EXT1	exostosin glycosyltransferase 1	EXT1	2131	AF070571
41576_at	N35082				N35082
41577_at	PPP1R16B	protein phosphatase 1 regulatory subunit 16B	PPP1R16B	26051	AB020630
41578_at	NHLH2	nescient helix-loop-helix 2	NHLH2	4808	AB007959
41579_s_at	PRKCI	protein kinase C iota	PRKCI	5584	AI952267
41580_at	ARMCX4	armadillo repeat containing, X-linked 4	ARMCX4	100131755	AL050285
41581_at	TSFM	Ts translation elongation factor, mitochondrial	TSFM	10102	AI796824
41582_at	AVIL	advillin	AVIL	10677	AF041449
41583_at	FEN1	flap structure-specific endonuclease 1	FEN1	2237	
41584_at	RPS10-NUDT3	RPS10-NUDT3 readthrough///nudix hydrolase 3	RPS10-NUDT3///NUDT3	100529239///11165	AF062529
41585_at	SEL1L3	SEL1L family member 3	SEL1L3	23231	AB018289
41586_at	FGF18	fibroblast growth factor 18	FGF18	8817	AF075292
41587_g_at	FGF18	fibroblast growth factor 18	FGF18	8817	AF075292
41588_at	FGF18	fibroblast growth factor 18	FGF18	8817	AA022949
41589_at	KCNQ2	potassium voltage-gated channel subfamily Q member 2	KCNQ2	3785	Y15065
41590_at	TRAPPC12	trafficking protein particle complex 12	TRAPPC12	51112	
41591_at	DCAF7	DDB1 and CUL4 associated factor 7	DCAF7	10238	AI652978
41592_at	SOCS1	suppressor of cytokine signaling 1	SOCS1	8651	AB005043
41593_at	SOCS1	suppressor of cytokine signaling 1	SOCS1	8651	
41594_at	JAK1	Janus kinase 1	JAK1	3716	M64174
41595_at	ICE1	interactor of little elongation complex ELL subunit 1	ICE1	23379	AB023164
41596_s_at	NAGLU	N-acetyl-alpha-glucosaminidase	NAGLU	4669	U43573
41597_s_at	LOC102724364	vesicle-trafficking protein SEC22b-like///vesicle-trafficking protein SEC22b///SEC22 homolog B, vesicle trafficking protein (gene/pseudogene)	LOC102724364///LOC100996517///SEC22B	102724364///100996517///9554	AF047442
41598_at	SEC22B	SEC22 homolog B, vesicle trafficking protein (gene/pseudogene)	SEC22B	9554	AA890010
41599_at	GATA6	GATA binding protein 6	GATA6	2627	D87811
415_at	CRKL	CRK like proto-oncogene, adaptor protein	CRKL	1399	X59656
41600_at	PA2G4	proliferation-associated 2G4	PA2G4	5036	U87954
41601_at	ADAM17	ADAM metallopeptidase domain 17	ADAM17	6868	AA142964
41602_at	HPCA	hippocalcin	HPCA	3208	AB015202
41603_at	TBL3	transducin beta like 3	TBL3	10607	U02609
41604_at	ANKRD46	ankyrin repeat domain 46	ANKRD46	157567	U79297
41605_at	RALGAPB	Ral GTPase activating protein non-catalytic beta subunit	RALGAPB	57148	
41606_at	DRG1	developmentally regulated GTP binding protein 1	DRG1	4733	AJ005940
41607_at	OVGP1	oviductal glycoprotein 1	OVGP1	5016	U09550
41608_at	CRHBP	corticotropin releasing hormone binding protein	CRHBP	1393	X58022
41609_at	HLA-DMB	major histocompatibility complex, class II, DM beta	HLA-DMB	3109	U15085
41610_at	LAMA5	laminin subunit alpha 5	LAMA5	3911	AB011105
41611_at	TRIP4	thyroid hormone receptor interactor 4	TRIP4	9325	L40371
41612_at	ZNF264	zinc finger protein 264	ZNF264	9422	AB007872
41613_at	TECPR2	tectonin beta-propeller repeat containing 2	TECPR2	9895	AB002295
41614_at	CUL9	cullin 9	CUL9	23113	AB014608
41615_at	CTAGE5	CTAGE family member 5, ER export factor	CTAGE5	4253	U94780
41616_at	PIN4	peptidylprolyl cis/trans isomerase, NIMA-interacting 4	PIN4	5303	AB009690
41617_at	HBE1	hemoglobin subunit epsilon 1	HBE1	3046	
41618_at	COL17A1	collagen type XVII alpha 1 chain	COL17A1	1308	M91669
41619_at	IRF6	interferon regulatory factor 6	IRF6	3664	
41620_at	DOCK4	dedicator of cytokinesis 4	DOCK4	9732	AB018259
41621_i_at	ZNF266	zinc finger protein 266	ZNF266	10781	X78924
41622_r_at	ZNF266	zinc finger protein 266	ZNF266	10781	X78924
41623_s_at	FZR1	fizzy/cell division cycle 20 related 1	FZR1	51343	
41624_r_at	FZR1	fizzy/cell division cycle 20 related 1	FZR1	51343	
41625_at	MED13	mediator complex subunit 13	MED13	9969	AB011165
41626_at	TIMELESS	timeless circadian clock	TIMELESS	8914	AF098162
41627_at	SDF2	stromal cell derived factor 2	SDF2	6388	D50645
41628_at	FUT8	fucosyltransferase 8	FUT8	2530	Y17979
41629_at	TM4SF4	transmembrane 4 L six family member 4	TM4SF4	7104	U31449
41630_at	ZC2HC1A	zinc finger C2HC-type containing 1A	ZC2HC1A	51101	
41631_f_at	ZC2HC1A	zinc finger C2HC-type containing 1A	ZC2HC1A	51101	W27202
41632_at	E2F3	E2F transcription factor 3	E2F3	1871	D38550
41633_at	SENP3	SUMO1/sentrin/SMT3 specific peptidase 3	SENP3	26168	AL050283
41634_at	SECISBP2L	SECIS binding protein 2 like	SECISBP2L	9728	D87445
41635_at	WTAP	Wilms tumor 1 associated protein	WTAP	9589	D14661
41636_at	RAB11FIP3	RAB11 family interacting protein 3	RAB11FIP3	9727	AF038180
41637_at	DEXI	Dexi homolog	DEXI	28955	AF108145
41638_at	PPWD1	peptidylprolyl isomerase domain and WD repeat containing 1	PPWD1	23398	D38552
41639_at	NCAPH	non-SMC condensin I complex subunit H	NCAPH	23397	D38553
41640_at	YIPF1	Yip1 domain family member 1	YIPF1	54432	
41641_at	LYPD3	LY6/PLAUR domain containing 3	LYPD3	27076	AJ223603
41642_at	LOC102725134	uncharacterized LOC102725134	LOC102725134	102725134	X75940
41643_at	GUSBP3	glucuronidase, beta pseudogene 3///glucuronidase beta pseudogene///glucuronidase beta pseudogene	GUSBP3///SMA5///SMA4	653188///11042///11039	X83301
41644_at	SASH1	SAM and SH3 domain containing 1	SASH1	23328	AB018333
41645_at	PLA2G6	phospholipase A2 group VI	PLA2G6	8398	AF064594
41646_at	TAOK3	TAO kinase 3	TAOK3	51347	AA576724
41647_at	TAOK3	TAO kinase 3	TAOK3	51347	W28742
41648_at	CRAT	carnitine O-acetyltransferase	CRAT	1384	X78706
41649_at	FOXJ2	forkhead box J2	FOXJ2	55810	AF038177
41650_at	CIAO1	cytosolic iron-sulfur assembly component 1	CIAO1	9391	U63810
41651_at	KIAA1033	KIAA1033	KIAA1033	23325	AB028956
41652_at	COL11A2	collagen type XI alpha 2 chain	COL11A2	1302	
41653_at	PHACTR1	phosphatase and actin regulator 1	PHACTR1	221692	
41654_at	ADA	adenosine deaminase	ADA	100	X02994
41655_at	MID2	midline 2	MID2	11043	
41656_at	NMT2	N-myristoyltransferase 2	NMT2	9397	AF043325
41657_at	STK11	serine/threonine kinase 11	STK11	6794	AF035625
41658_at	CDC42EP2	CDC42 effector protein 2	CDC42EP2	10435	AF001436
41659_at	SUPT6H	SPT6 homolog, histone chaperone	SUPT6H	6830	U46691
41660_at	CELSR1	cadherin EGF LAG seven-pass G-type receptor 1	CELSR1	9620	
41661_at	AI275081				AI275081
41662_at	NECAP1	NECAP endocytosis associated 1	NECAP1	25977	AL050272
41663_at	STX6	syntaxin 6	STX6	10228	AF038202
41664_at	TIMM44	translocase of inner mitochondrial membrane 44	TIMM44	10469	AF026030
41665_at	PCF11	PCF11 cleavage and polyadenylation factor subunit	PCF11	51585	AB020631
41666_at	HSPA12A	heat shock protein family A (Hsp70) member 12A	HSPA12A	259217	AB007877
41667_s_at	TGDS	TDP-glucose 4,6-dehydratase	TGDS	23483	AJ006068
41668_r_at	TGDS	TDP-glucose 4,6-dehydratase	TGDS	23483	AI652196
41669_at	ZCCHC11	zinc finger CCHC-type containing 11	ZCCHC11	23318	D83776
41670_at	DESI1	desumoylating isopeptidase 1	DESI1	27351	R38263
41671_at	EML1	echinoderm microtubule associated protein like 1	EML1	2009	U97018
41672_at	FBXL14	F-box and leucine rich repeat protein 14	FBXL14	144699	AF007128
41673_at	FGF12	fibroblast growth factor 12	FGF12	2257	AL119322
41674_at	FGF12	fibroblast growth factor 12	FGF12	2257	AA169447
41675_at	SNAP91	synaptosome associated protein 91	SNAP91	9892	AB014556
41676_at	LINC00667	long intergenic non-protein coding RNA 667	LINC00667	339290	U79248
41677_at	IL15RA	interleukin 15 receptor subunit alpha	IL15RA	3601	AF035279
41678_at	EPHB2	EPH receptor B2	EPHB2	2048	AF025304
41679_at	C1orf21	chromosome 1 open reading frame 21	C1orf21	81563	AF035282
41680_at	TTC39A	tetratricopeptide repeat domain 39A	TTC39A	22996	AF007170
41681_at	ABCB7	ATP binding cassette subfamily B member 7	ABCB7	22	AB005289
41682_s_at	BCKDHB	branched chain keto acid dehydrogenase E1 subunit beta	BCKDHB	594	U50708
41683_i_at	BCKDHB	branched chain keto acid dehydrogenase E1 subunit beta	BCKDHB	594	U50708
41684_at	BCKDHB	branched chain keto acid dehydrogenase E1 subunit beta	BCKDHB	594	D90391
41685_at	FAM153A	family with sequence similarity 153 member A	FAM153A	285596	AB018295
41686_s_at	LOC102725213	uncharacterized LOC102725213///uncharacterized LOC102724062///uncharacterized LOC101930363///uncharacterized LOC101928349///uncharacterized LOC100507387///family with sequence similarity 153 member A///family with sequence similarity 153 member B	LOC102725213///LOC102724062///LOC101930363///LOC101928349///LOC100507387///FAM153A///FAM153B	102725213///102724062///101930363///101928349///100507387///285596///202134	AL042668
41687_r_at	AL042668				AL042668
41688_at	PLLP	plasmolipin	PLLP	51090	AI688299
41689_at	PLLP	plasmolipin	PLLP	51090	R16035
41690_at	ARID5B	AT-rich interaction domain 5B	ARID5B	84159	AL049471
41691_at	UBXN7	UBX domain protein 7	UBXN7	26043	AB018337
41692_at	SYNJ1	synaptojanin 1	SYNJ1	8867	AB020717
41693_r_at	CROT	carnitine O-octanoyltransferase	CROT	54677	AF052187
41694_at	POLR3D	RNA polymerase III subunit D	POLR3D	661	M17754
41695_at	ZBTB43	zinc finger and BTB domain containing 43	ZBTB43	23099	AB007874
41696_at	GGCT	gamma-glutamylcyclotransferase	GGCT	79017	
41697_at	ACOX3	acyl-CoA oxidase 3, pristanoyl	ACOX3	8310	Y11411
41698_at	SLC9A8	solute carrier family 9 member A8	SLC9A8	23315	
41699_f_at	BRD1	bromodomain containing 1	BRD1	23774	AL080149
416_s_at	HOXC5	homeobox C5	HOXC5	3222	X61755
41700_at	F2R	coagulation factor II thrombin receptor	F2R	2149	M62424
41701_at	C6	complement component 6	C6	729	X72177
41702_r_at	POLR3F	RNA polymerase III subunit F	POLR3F	10621	U93869
41703_r_at	AF047715				AF047715
41704_at	TMEM151B	transmembrane protein 151B	TMEM151B	441151	L35592
41705_at	RFNG	RFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase	RFNG	5986	U69198
41706_at	C1QTNF3-AMACR	C1QTNF3-AMACR readthrough (NMD candidate)///alpha-methylacyl-CoA racemase	C1QTNF3-AMACR///AMACR	100534612///23600	AJ130733
41707_at	SARM1	sterile alpha and TIR motif containing 1	SARM1	23098	AB011096
41708_at	SATB2	SATB homeobox 2	SATB2	23314	AB028957
41709_at	PPFIBP2	PPFIA binding protein 2	PPFIBP2	8495	AF034803
41710_at	GSAP	gamma-secretase activating protein	GSAP	54103	AL079277
41711_at	TXNRD2	thioredoxin reductase 2	TXNRD2	10587	AB019694
41712_at	AQR	aquarius intron-binding spliceosomal factor	AQR	9716	AB011132
41713_at	ZKSCAN1	zinc finger with KRAB and SCAN domains 1	ZKSCAN1	7586	U09848
41714_at	PLPPR4	phospholipid phosphatase related 4	PLPPR4	9890	AB007924
41715_at	PIK3C2B	phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta	PIK3C2B	5287	Y11312
41716_at	DMXL2	Dmx like 2	DMXL2	23312	AB020663
41717_at	MIR1908	microRNA 1908///fatty acid desaturase 1	MIR1908///FADS1	100302263///3992	
